COD_DEP,DEPENDENCIA,SUPERINTENDENCIA,DIRECCION,PROVINCIA,LATITUD,LONGITUD,PERSONAL,MOVILES,ARMAS
816,DIVISION REDES EXTERIORES,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,AV. RIVADAVIA 10469 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6390510708666,-58.5108468006226,100,100,100
817,DIVISION CENTRAL OPERATIVA DE VIDEO,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,AV. BELGRANO 1547 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61340995,-58.38845343,100,100,100
818,SECCION LOGISTICA - F.O.E.,FEDERAL DE INTERVENCION TERRITORIAL,CAVIA 3380 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.5739007657305,-58.4044804688962,100,100,100
819,DIVISION VIDEO Y COMUNICACIONES AERONAUTICAS,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,LAVAISSE BENJAMIN 1551 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.62797490886,-58.35021212,100,100,100
820,DEPTO. SERVICIOS TECNICOS-SUP.COM,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,AV. BELGRANO 1549 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.613436922088,-58.3882915309697,100,100,100
822,DIVISION EQUIPAMIENTO DE SISTEMAS MULTITECNOLOGICOS-SUP.COM.,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,ANDRADE 377 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.62057518711,-58.4532118081081,100,100,100
824,DIR. GRAL.TECNOLOGIAS DE LA INFORMACION,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,AV. BELGRANO 1547 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6130835224449,-58.388719087281,100,100,100
825,DIR. GRAL. APLICACIONES TECNOLOGICAS,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,AV. BELGRANO 1547 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61333728,-58.38777418,100,100,100
826,DEPTO. TELECOMUNICACIONES,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,AV. BELGRANO 1547 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61336564,-58.38823231,100,100,100
827,DIVISION COMUNICACIONES NACIONALES,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,LEON GALLO Y SALTA 0 (LA MATANZA),BUENOS AIRES,-34.69187556046,-58.58074793,100,100,100
828,COMITE DE SEGURIDAD DE LA INFORMACION,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61335119,-58.3876254,100,100,100
83,SECCION SEGURIDAD PROCURACION DEL TESORO DE LA NACION.,SEGURIDAD Y CUSTODIA,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.586607,-58.388582,100,100,100
830,DEPTO. SISTEMAS INFORMATICOS,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,AV. BELGRANO 1547 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61306376,-58.38852665,100,100,100
831,DIVISION SEGURIDAD EN REDES DE DATOS,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,AV. BELGRANO 1547 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61325928,-58.38865757,100,100,100
833,DIVISION TELEFONIA OFICIAL,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,CEVALLOS VIRREY 362 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.613176044048,-58.3888454358341,100,100,100
834,DIVISION SERVICIOS AUDIOVISUALES,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61339032,-58.38832601,100,100,100
84,DEPTO. DELITOS AMBIENTALES,INVESTIGACIONES FEDERALES,MORENO 1417 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6121583281152,-58.386405079451,100,100,100
841,DIVISION SISTEMA DE INFORMACION 911 FEDERAL-SUP.COM.,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,AV. BELGRANO 1547 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61514518,-58.36730805,100,100,100
843,DIVISION COMUNICACIONES TRONCALIZADAS,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61335788,-58.38826539,100,100,100
849,DEPTO. TELECOMUNICACIONES INTERNACIONALES,COOPERACION POLICIAL INTERNACIONAL,CAVIA 3302 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.5740161907332,-58.4049985325065,100,100,100
85,DIVISION COMANDO DIGITO RADIAL,FEDERAL DE TRANSPORTE,SALTA 1929 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6301921295835,-58.3828326588355,100,100,100
855,SECCION INTENDENCIA,PLANEAMIENTO Y DESARROLLO ESTRATEGICO,VIRREY CEVALLOS 362 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.613176744048,-58.3888454358341,100,100,100
86,"DIVISION SEGURIDAD Y CUSTODIA MINISTERIO DE AGRICULTURA, GANADERIA Y PESCA",SEGURIDAD Y CUSTODIA,PASEO COLON 982 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.618676821935,-58.3683367969356,100,100,100
860,CLERO POLICIAL,SUBJEFATURA,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61253179,-58.38794267,100,100,100
862,DEPTO. TECNOLOGIA FORENSE,FEDERAL DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES,AV. BELGRANO 1547 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61535947,-58.36705559,100,100,100
863,DIVISION IMAGEN INSTITUCIONAL,PLANEAMIENTO Y DESARROLLO ESTRATEGICO,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6131291130522,-58.388790165083,100,100,100
871,DIVISION MESA GENERAL DE ENTRADAS Y SALIDAS,PLANEAMIENTO Y DESARROLLO ESTRATEGICO,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6126443146035,-58.388091684839,100,100,100
873,DIVISION ORDEN DEL DIA,PLANEAMIENTO Y DESARROLLO ESTRATEGICO,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6127597359764,-58.3877602687255,100,100,100
876,DIVISION PRENSA Y REDES SOCIALES,PLANEAMIENTO Y DESARROLLO ESTRATEGICO,CEVALLOS VIRREY 362 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.613177444048,-58.3888454358341,100,100,100
878,DIVISION RELACIONES PUBLICAS Y CEREMONIAL,PLANEAMIENTO Y DESARROLLO ESTRATEGICO,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6128435682414,-58.3878289139339,100,100,100
886,DEPTO. BANDAS DE MUSICA,PLANEAMIENTO Y DESARROLLO ESTRATEGICO,MONTES DE OCA 867 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6391776945,-58.3743331,100,100,100
887,DIVISION CUSTODIA MINISTERIO DE SEGURIDAD DE LA NACION,SEGURIDAD Y CUSTODIA,AV. GELLY Y OBES GRAL. 2289 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.5857472943134,-58.3965528173694,100,100,100
891,DIVISION UNIDAD OPERATIVA FEDERAL RIO GRANDE,AGENCIAS FEDERALES,MONSEÑOR FAGNANO 1167 (RIO GRANDE),TIERRA DEL FUEGO,-53.791377839903,-67.7045209145573,100,100,100
892,GABINETE CIENTIFICO-RESISTENCIA,FEDERAL DE POLICIA CIENTIFICA,COLON 234 (CHACO),CHACO,-27.456077910836,-58.9851492959184,100,100,100
893,GABINETE CIENTIFICO-MENDOZA,FEDERAL DE POLICIA CIENTIFICA,PERU 1049 (MENDOZA),MENDOZA,-35.4809780665,-69.5748377,100,100,100
894,GABINETE CIENTIFICO-NEUQUEN,FEDERAL DE POLICIA CIENTIFICA,SANTIAGO DEL ESTERO 136 (CONFLUENCIA),NEUQUEN,-38.9535781322,-68.0652723803005,100,100,100
895,GABINETE CIENTIFICO-COMODORO RIVADAVIA,FEDERAL DE POLICIA CIENTIFICA,CHACABUCO 386 (ESCALANTE),CHUBUT,-45.8669966418513,-67.4909466023516,100,100,100
896,GABINETE CIENTIFICO-SALTA,FEDERAL DE POLICIA CIENTIFICA,SANTIAGO DEL ESTERO 952 (SALTA),SALTA,-24.784578386104,-65.4153550428571,100,100,100
897,GABINETE CIENTIFICO-CONCEPCION DEL URUGUAY,FEDERAL DE POLICIA CIENTIFICA,SAN MARTIN 596 (CONCEPCION DEL URUGUAY),ENTRE RIOS,-32.484911488744,-58.2302801234376,100,100,100
898,GABINETE CIENTIFICO-POSADAS,FEDERAL DE POLICIA CIENTIFICA,AYACUCHO 2360 (POSADAS),MISIONES,-27.3718777313738,-55.8976017846937,100,100,100
899,DIVISION UNIDAD OPERATIVA FEDERAL SAN ISIDRO,AGENCIAS FEDERALES,MORENO 348 (SAN ISIDRO),BUENOS AIRES,-34.4722972615392,-58.5170657028331,100,100,100
900,SUPER. DE AGENCIAS FEDERALES,AGENCIAS FEDERALES,MORENO 1417 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6121604543123,-58.3865298218188,100,100,100
903,DIVISION UNIDAD OPERATIVA FEDERAL PUERTO IGUAZU,AGENCIAS FEDERALES,AV. SAN MARTIN 16 (PUERTO IGUAZU),MISIONES,-25.594978863925,-54.5714183140479,100,100,100
905,DIVISION GESTION ADMINISTRATIVA - S.I.,AGENCIAS FEDERALES,MORENO 1417 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6121212715287,-58.3865301908791,100,100,100
909,DEPTO. ESCUELA DE INTELIGENCIA CRIMINAL,INSTRUCCION Y FORMACION ACADEMICA,ROSARIO 532 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6201081327788,-58.436328937244,100,100,100
91,DIVISION NORTE,ASUNTOS INTERNOS E INSPECTORIA GENERAL,AV. RIVADAVIA 1325 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.60851884,-58.38534513,100,100,100
915,SECCION OBRA SOCIAL,INTELIGENCIA CRIMINAL,AV. CASEROS 915 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6278754050067,-58.3769180795866,100,100,100
920,DEPTO. CONTROL DE INTEGRIDAD PROFESIONAL,ASUNTOS INTERNOS E INSPECTORIA GENERAL,HORTIGUERA 104 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.623879428696,-58.4467333814172,100,100,100
922,DIVISION UNIDAD OPERATIVA FEDERAL PRESIDENCIA ROQUE SAENZ PEÑA,AGENCIAS FEDERALES,SARMIENTO 410 (ROQUE SAENZ PEÑA),CHACO,-26.7937012187156,-60.4424788013223,100,100,100
923,DIVISION UNIDAD OPERATIVA FEDERAL OLAVARRIA,AGENCIAS FEDERALES,Av. del Valle 3597 (OLAVARRIA),BUENOS AIRES,-36.90297955952,-60.32069095,100,100,100
924,DIVISION UNIDAD OPERATIVA FEDERAL TANDIL,AGENCIAS FEDERALES,MAIPU 541 (TANDIL),BUENOS AIRES,-37.330579614869,-59.1351509560535,100,100,100
929,DIR. GRAL. DE SEGURIDAD DE ESTADO,INVESTIGACIONES FEDERALES,MORENO 1417 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6121370661414,-58.3864076628728,100,100,100
933,DEPTO. ASUNTOS EXTRANJEROS,SEGURIDAD Y CUSTODIA,MORENO 1417 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6121428372491,-58.3865290836983,100,100,100
936,DIVISION UNIDAD OPERATIVA FEDERAL SAN MARTIN DE LOS ANDES,AGENCIAS FEDERALES,AV. SAN MARTIN 915 (SAN MARTIN DE LOS ANDES),NEUQUEN,-40.156379915321,-71.3489535779809,100,100,100
937,DIVISION UNIDAD OPERATIVA FEDERAL VILLA MARIA,AGENCIAS FEDERALES,L.DE LA TORRE 348 (CORDOBA),CORDOBA,-32.406380007772,-63.244150033278,100,100,100
938,DIVISION UNIDAD OPERATIVA FEDERAL VILLA MERCEDES,AGENCIAS FEDERALES,NECOCHEA 4 (LA CAPITAL (J.M.DE PUEYRREDON)),SAN LUIS,-33.678380105993,-65.4639191310665,100,100,100
939,DIVISION UNIDAD OPERATIVA FEDERAL MERCEDES,AGENCIAS FEDERALES,AV. 29 654 (MERCEDES),BUENOS AIRES,-34.64958022935,-59.43136432,100,100,100
942,DIVISION UNIDAD OPERATIVA FEDERAL SAN MARTIN,AGENCIAS FEDERALES,MORENO 1550 (SAN MARTIN),BUENOS AIRES,-34.5758989648186,-58.5381660125984,100,100,100
943,DIVISION UNIDAD OPERATIVA FEDERAL AVELLANEDA,AGENCIAS FEDERALES,AV. PAVON 01385 (AVELLANEDA),BUENOS AIRES,-34.672980436148,-58.3819048016369,100,100,100
944,DIVISION UNIDAD OPERATIVA FEDERAL MORON,AGENCIAS FEDERALES,SALTA 00377 (MORON),BUENOS AIRES,-34.6447804094456,-58.6209012881392,100,100,100
945,DIVISION UNIDAD OPERATIVA FEDERAL LA PLATA,AGENCIAS FEDERALES,CALLE 49 1004 (LA PLATA),BUENOS AIRES,-34.9219806793,-57.958659,100,100,100
946,DIVISION UNIDAD OPERATIVA FEDERAL MAR DEL PLATA,AGENCIAS FEDERALES,SARMIENTO 2551 (GENERAL PUEYRREDON),BUENOS AIRES,-38.011280768543,-57.5425617547744,100,100,100
947,DIVISION UNIDAD OPERATIVA FEDERAL SAN NICOLAS,AGENCIAS FEDERALES,CARLOS PELLEGRINI 320 (SAN NICOLAS),BUENOS AIRES,-33.334480868237,-60.218620625,100,100,100
948,DIVISION UNIDAD OPERATIVA FEDERAL AZUL,AGENCIAS FEDERALES,BELGRANO 433 (AZUL),BUENOS AIRES,-36.776680963549,-59.862339967239,100,100,100
950,DIVISION UNIDAD OPERATIVA FEDERAL NECOCHEA,AGENCIAS FEDERALES,CALLE 32 3305 (NECOCHEA),BUENOS AIRES,-38.567581070237,-58.7305461875787,100,100,100
951,DIVISION UNIDAD OPERATIVA FEDERAL ROSARIO,AGENCIAS FEDERALES,9 DE JULIO 233 (ROSARIO),SANTA FE,-32.9562172968929,-60.6281075670468,100,100,100
952,DIVISION UNIDAD OPERATIVA FEDERAL SANTA FE,AGENCIAS FEDERALES,SAN MARTIN 3381 (SANTA FE),SANTA FE,-31.6370465521461,-60.7037828277891,100,100,100
953,DIVISION UNIDAD OPERATIVA FEDERAL PARANA,AGENCIAS FEDERALES,ALAMEDA DE LA FEDERACION 181 (PARANA),ENTRE RIOS,-31.726281351616,-60.5305327388169,100,100,100
954,DIVISION UNIDAD OPERATIVA FEDERAL DOLORES,AGENCIAS FEDERALES,CASTELLI 174 (DOLORES),BUENOS AIRES,-36.316481489661,-57.6753677805533,100,100,100
955,DIVISION UNIDAD OPERATIVA FEDERAL CORRIENTES,AGENCIAS FEDERALES,PLACIDO MARTINEZ 750 (CAPITAL),CORRIENTES,-27.46168151932,-58.84073789,100,100,100
956,DIVISION UNIDAD OPERATIVA FEDERAL RESISTENCIA,AGENCIAS FEDERALES,COLON 234 (RESISTENCIA),CHACO,-27.455981666116,-58.9852214919095,100,100,100
957,DIVISION UNIDAD OPERATIVA FEDERAL FORMOSA,AGENCIAS FEDERALES,PADRE PATIÑO 702 (FORMOSA),FORMOSA,-26.1828149287555,-58.1699496110215,100,100,100
958,DIVISION UNIDAD OPERATIVA FEDERAL POSADAS,AGENCIAS FEDERALES,AYACUCHO 2360 (POSADAS),MISIONES,-27.3718533695552,-55.8975591108177,100,100,100
959,DIVISION UNIDAD OPERATIVA FEDERAL GOYA,AGENCIAS FEDERALES,J.GOMEZ 625 (GOYA),CORRIENTES,-29.140681943194,-59.2620424446708,100,100,100
960,DIVISION UNIDAD OPERATIVA FEDERAL USHUAIA,AGENCIAS FEDERALES,GOBERNADOR ERNESTO MANUEL CAMPOS 1562 (USHUAIA),TIERRA DEL FUEGO,-54.808082025313,-68.3217427168731,100,100,100
961,DIVISION UNIDAD OPERATIVA FEDERAL JUJUY,AGENCIAS FEDERALES,GORRITI 259 (DR. MANUEL BELGRANO),JUJUY,-24.0859821426,-65.4064395,100,100,100
962,DIVISION UNIDAD OPERATIVA FEDERAL SALTA,AGENCIAS FEDERALES,SANTIAGO DEL ESTERO 952 (SALTA),SALTA,-24.784582286104,-65.4153550428571,100,100,100
963,DIVISION UNIDAD OPERATIVA FEDERAL CATAMARCA,AGENCIAS FEDERALES,SAN MARTIN 244 (CAPITAL),CATAMARCA,-28.4541823589,-65.7507141,100,100,100
964,DIVISION UNIDAD OPERATIVA FEDERAL LA RIOJA,AGENCIAS FEDERALES,SAN NICOLAS DE BARI OESTE 933 (LA RIOJA),LA RIOJA,-29.410482481465,-66.8322996120097,100,100,100
965,DIVISION UNIDAD OPERATIVA FEDERAL SAN JUAN,AGENCIAS FEDERALES,ENTRE RIOS 466 (CAPITAL),SAN JUAN,-31.528082567083,-68.5286793673469,100,100,100
966,DIVISION UNIDAD OPERATIVA FEDERAL MENDOZA,AGENCIAS FEDERALES,PERU 1049 (MENDOZA),MENDOZA,-35.4809826665,-69.5748377,100,100,100
967,DIVISION UNIDAD OPERATIVA FEDERAL SAN LUIS,AGENCIAS FEDERALES,PEDERNERA 710 (LA CAPITAL (J.M.DE PUEYRREDON)),SAN LUIS,-33.299582755648,-66.3340407022402,100,100,100
968,DIVISION UNIDAD OPERATIVA FEDERAL RIO CUARTO,AGENCIAS FEDERALES,VELEZ SARSFIELD 389 (RIO CUARTO),CORDOBA,-33.125182878917,-64.3448183045019,100,100,100
969,DIVISION UNIDAD OPERATIVA FEDERAL CORDOBA,AGENCIAS FEDERALES,HIPOLITO IRIGOYEN 493 (CORDOBA),CORDOBA,-31.4263882012562,-64.1856396228745,100,100,100
97,DIVISION GESTION ADMINISTRATIVA - S.A.INTERNOS,ASUNTOS INTERNOS E INSPECTORIA GENERAL,AV. RIVADAVIA 1325 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6084456012028,-58.3853416323118,100,100,100
970,DIVISION UNIDAD OPERATIVA FEDERAL STGO. DEL ESTERO,AGENCIAS FEDERALES,ABSALON ROJAS 345 (CAPITAL),SANTIAGO DEL ESTERO,-27.7797831957,-64.2671737,100,100,100
973,DIVISION UNIDAD OPERATIVA FEDERAL BAHIA BLANCA,AGENCIAS FEDERALES,RONDEAU 139 (BAHIA BLANCA),BUENOS AIRES,-38.718683206775,-62.2711341174454,100,100,100
974,DIVISION UNIDAD OPERATIVA FEDERAL VIEDMA,AGENCIAS FEDERALES,PRESBITERO EVASIO GARRONE 129 (VIEDMA),RIO NEGRO,-40.808783322472,-62.9921292389624,100,100,100
975,DIVISION UNIDAD OPERATIVA FEDERAL RAWSON,AGENCIAS FEDERALES,MARIANO MORENO 901 (RAWSON),CHUBUT,-43.3019834183,-65.10071029,100,100,100
976,DIVISION UNIDAD OPERATIVA FEDERAL BARILOCHE,AGENCIAS FEDERALES,GRAL.TISCORNIA 6 (BARILOCHE),RIO NEGRO,-41.137683597519,-71.3103648057216,100,100,100
977,DIVISION UNIDAD OPERATIVA FEDERAL COMODORO RIVADAVIA,AGENCIAS FEDERALES,CHACABUCO 386 (ESCALANTE),CHUBUT,-45.8669966418513,-67.4909466023516,100,100,100
978,DIVISION UNIDAD OPERATIVA FEDERAL RIO GALLEGOS,AGENCIAS FEDERALES,MONSEÑOR FAGNANO JOSE 459 (RIO GALLEGOS),SANTA CRUZ,-51.62508370183,-69.2216672698432,100,100,100
979,DIVISION UNIDAD OPERATIVA FEDERAL NEUQUEN,AGENCIAS FEDERALES,SANTIAGO DEL ESTERO 136 (CONFLUENCIA),NEUQUEN,-38.9535838322,-68.0652723803005,100,100,100
98,SUPER. ASUNTOS INTERNOS E INSPECTORIA GENERAL,ASUNTOS INTERNOS E INSPECTORIA GENERAL,AV. RIVADAVIA 1325 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6086065917414,-58.3853349892271,100,100,100
980,DIVISION UNIDAD OPERATIVA FEDERAL SANTA ROSA,AGENCIAS FEDERALES,PELLEGRINI 506 (SANTA ROSA),LA PAMPA,-36.622184092367,-64.2926082367347,100,100,100
981,DIVISION UNIDAD OPERATIVA FEDERAL PASO DE LOS LIBRES,AGENCIAS FEDERALES,REP. ORIENTAL DEL URUGUAY 1231 (PASO DE LOS LIBRES),CORRIENTES,-29.7101770429142,-57.092489108925,100,100,100
984,DIVISION UNIDAD OPERATIVA FEDERAL CONCEPCION DEL URUGUAY,AGENCIAS FEDERALES,SAN MARTIN 596 (CONCEPCION DEL URUGUAY),ENTRE RIOS,-32.4849328756799,-58.2302663231559,100,100,100
985,EX - DEST. SANTO TOME,AGENCIAS FEDERALES,ESTACION DE TRENES SANTO TOME (SANTO TOME),CORRIENTES,-28.5502149346333,-56.0573524554648,100,100,100
986,DIVISION UNIDAD OPERATIVA FEDERAL SAN RAFAEL,AGENCIAS FEDERALES,COMANDANTE SALAS 215 (SAN RAFAEL),MENDOZA,-34.613084326196,-68.3313427559584,100,100,100
987,DIVISION UNIDAD OPERATIVA FEDERAL BELL VILLE,AGENCIAS FEDERALES,RIVADAVIA 126 (BELL VILLE),CORDOBA,-32.63168442493,-62.69121325,100,100,100
988,EX - DEST. SEG. FERROVIARIA JACHAL,AGENCIAS FEDERALES,CORDOBA 1774 (GENERAL ROCA),RIO NEGRO,-39.026784545879,-67.5656783,100,100,100
989,DIVISION UNIDAD OPERATIVA FEDERAL ESQUEL,AGENCIAS FEDERALES,ALBERDI 355 (ESQUEL),CHUBUT,-42.912884678056,-65.10071029,100,100,100
99,DIVISION OPERACIONES JUDICIALES,ASUNTOS INTERNOS E INSPECTORIA GENERAL,AV. RIVADAVIA 1325 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.60842794,-58.38530387,100,100,100
991,DIVISION UNIDAD OPERATIVA FEDERAL LOMAS DE ZAMORA,AGENCIAS FEDERALES,BOEDO 864 (LOMAS DE ZAMORA),BUENOS AIRES,-34.758349779531,-58.4090992014575,100,100,100
992,DIVISION UNIDAD OPERATIVA FEDERAL ZAPALA,AGENCIAS FEDERALES,BELGRANO 317 (ZAPALA),NEUQUEN,-38.90201871,-70.06063335,100,100,100
993,TRIBUNALES FEDERALES,AGENCIAS FEDERALES,ARENAL CONCEPCION 690 (CORDOBA),CORDOBA,-31.4346039841824,-64.1793701192623,100,100,100
995,DIVISION UNIDAD OPERATIVA FEDERAL VENADO TUERTO,AGENCIAS FEDERALES,GARIBALDI 401 (GENERAL LOPEZ),SANTA FE,-33.7526851088,-61.9578052,100,100,100
996,DIVISION UNIDAD OPERATIVA FEDERAL 25 DE MAYO,AGENCIAS FEDERALES,CALLE 31 342 (25 DE MAYO),BUENOS AIRES,-35.429785279762,-60.1649494103198,100,100,100
998,EX - DEST. SEG. FERROVIARIA JACHAL,AGENCIAS FEDERALES,ESTACION JACHAL,SAN JUAN,-30.24835141,-68.73834,100,100,100
1650,SUPER DE COOPERACION POLICIAL INTERNACIONAL,COOPERACION POLICIAL INTERNACIONAL,CAVIA 3350 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.5739063069223,-58.4051704302816,100,100,100
1647,DIR.GRAL. DE ARTICULACION OPERATIVA E INVESTIGACIONES,AGENCIAS FEDERALES,MORENO 1417 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6120316674193,-58.3864231634037,100,100,100
1661,DIV. IDENTIFICACIONES ESPECIALES,FEDERAL DE POLICIA CIENTIFICA,AZOPARDO 670 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6150959998142,-58.3672021420725,100,100,100
1660,DPTO. AREA OPERATIVA CIENTIFICA,FEDERAL DE POLICIA CIENTIFICA,AZOPARDO 670 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6150839537332,-58.367315579043,100,100,100
1662,SECC. UNIDAD DE PERFIL CRIMINAL,FEDERAL DE POLICIA CIENTIFICA,AZOPARDO 670 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6149966195935,-58.3673167987954,100,100,100
1641,DPTO. COORDINACION SUBJEFATURA,DIR. GRAL. AYUDANTIA DE SUBJEFATURA P.F.A.,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61251335,-58.38802394,100,100,100
1648,UNIDAD DE APOYO TECNICO,INTELIGENCIA CRIMINAL,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6133785903199,-58.3881822875195,100,100,100
1657,UNIDAD EXPLOSIVOS CUYO,FEDERAL DE BOMBEROS,AV. RIVADAVIA 44 (CAPITAL),SAN JUAN,-31.53665958417,-68.5253560205081,100,100,100
1653,UNIDAD EXPLOSIVOS BAHIA BLANCA,FEDERAL DE BOMBEROS,BASE AERONAVAL CTE.ESPORA 00000 (BAHIA BLANCA),BUENOS AIRES,-38.735270345779,-62.1632614327776,100,100,100
1654,UNIDAD EXPLOSIVOS BARILOCHE,FEDERAL DE BOMBEROS,AEROPUERTO S.C.BARILOCHE 0 (BARILOCHE),RIO NEGRO,-41.14787152252,-71.15961667,100,100,100
1655,UNIDAD EXPLOSIVOS MAR DEL PLATA,FEDERAL DE BOMBEROS,RUTA 2 KM 398 (GENERAL PUEYRREDON),BUENOS AIRES,-37.93481957362,-57.58362897,100,100,100
1640,COMISARIA MINISTERIOS DE TRANSPORTE Y DE OBRAS PÚBLICAS,SEGURIDAD Y CUSTODIA,AV. PASEO COLON 315 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6114070887126,-58.369674105213,100,100,100
1642,DIR. GRAL. DE SEGURIDAD VICEPRESIDENCIAL,SEGURIDAD Y CUSTODIA,"""CENTRO CULTURAL KIRCHNER"" (CDAD.AUTONOMA DE BUENOS AIRES)""",CABA,-34.6036047498667,-58.3693562247603,100,100,100
1645,DPTO. AREA MINISTERIO DE JUSTICIA,SEGURIDAD Y CUSTODIA,Esmeralda 119 1° Subsuelo (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6067225691258,-58.3777759843639,100,100,100
1646,SECCION DESTACAMENTO PISTA,FEDERAL DE BOMBEROS,AEROPUERTO INTERNACIONAL EZEIZA 0 (EZEIZA),BUENOS AIRES,-34.8179424430393,-58.5382257779605,100,100,100
1652,DPTO. OPERACIONES ANTIDROGAS LITORAL - ROSARIO,DROGAS PELIGROSAS,A. STORNI 755 (ROSARIO),SANTA FE,-32.9598438,-60.63655731,100,100,100
1656,UNIDAD EXPLOSIVOS ROSARIO,AGENCIAS FEDERALES,AV. 9 DE JULIO 233 (ROSARIO),SANTA FE,-32.9560783312358,-60.6280852140641,100,100,100
1651,DIVISION COMUNICACIONES ROSARIO,AGENCIAS FEDERALES,AV. 9 DE JULIO 233 (ROSARIO),SANTA FE,-32.9562420208213,-60.6280161230268,100,100,100
1638,SECC. GRUPO DESPLIEGUE MOTORIZADO  (G.D.M),INTERVENCION TERRITORIAL,AV. RIVADAVIA 16999 (HAEDO),BUENOS AIRES,-34.6468298572482,-58.6021900618769,100,100,100
